IS/OOS;IS/OOS;;
In Sample/Out of Sample results;Resultados In Sample/Out of Sample;;
Portfolio results;Resultados Portfolio;;
Robustness Tests results;Resultados Pruebas de Robustez;;
Additional Data results;Resultados de datos adicionales;;
Ranking Criterium;Criterio de clasificación;;
Target;Objetivo;;
Strategy Ranking Options;Opciones de Clasificación de Estrategia;;
Define how the strategy fitness rank will be computed and the conditions to pick up the best strategies and save them to Databank. Strategy fitness can be computed using various criteria (such as net profit, number of trades, etc.) with different weight and combine them into one rank number.;Define cómo se calculará el rango de aptitud de la estrategia y las condiciones para elegir las mejores estrategias y guardarlas en el Banco de Datos. La aptitud de la estrategia se puede calcular utilizando varios criterios (como el beneficio neto, el número de trades, etc.) con un peso diferente y combínarlos en un número de rango.;;
Databank Options;Opciones Banco de Datos;;
Maximum Strategies to Store in Improved strategies list;Máximas estrategias para almacenar en la lista de estrategias mejoradas;;
Custom conditions - Dismiss strategies where;Condiciones personalizadas: Descartar estrategias donde;;
Dismiss strategies worse than original;Descartar estrategias peores que las originales;;
Lots;Lotes;;
Basic;Básico;;
Risk in %;Riesgo en %;;
How big percentage of your account will be risked in every trade?;żQué porcentaje de su cuenta se arriesgará en cada operación?;;
Lots if no MM;Lotes si no hay GD;;
How many lots should be traded if we disable or cannot use Money Management - for example when no Stop Loss is defined for the order;żCuántos lotes deberían operarse si desactivamos o no podemos usar la Gestión del Dinero? Por ejemplo, cuando no se define un Stop Loss para la orden;;
Allow microlots;Permitir microlotes;;
Risk in $;Riesgo en  U$D;;
How much money will be risked in every trade?;żCuánto dinero se arriesgará en cada trade?;;
Define money management here.;Definir la Gestión del Dinero aquí.;;
Choose Money Management Option;Elija la opción de Gestión del Dinero;;
Other Options;Otras Opciones;;
for Money Management and Drawdown % computation;para el cálculo de la Gestión del Dinero y Drawdown % ;;
Risk fixed % of account;Riesgo fijo % de la cuenta;;
Description;Descripción;;
Fixed amount;Cantidad fija;;
Optimization Criteria;Criterios de Optimización;;
Define criteria for passing the Walk Forward Analysis here.;Defina los criterios para pasar el Análisis Walk-Forward aquí.;;
Walk Forward Success Criteria;Criterios de éxito para el Walk-Forward;;
Criterion;Criterio;;
Fail if Total Profit < $;Falló si el beneficio total < U$D;;
Fail if Walk-Forward Efficiency <;Falló si la Eficiencia Walk-Forward <;;
Consistency of Profits;Consistencia de los Beneficios;;
% of walk-forward runs were profitable; % de las ejecuciones de Walk-Forward fueron rentables;;
Fail if any single run contributed more than;Falló si alguna ejecución individual contribuyó en más de;;
% Total Net Profit;% Total Beneficio Neto;;
Maximum Drawdown %;Máximo Drawdown %;;
Fail if maximum drawdown in any single run exceeded;Falló si se excede el Drawdown máximo en una sola ejecución;;
% of Initial Capital;% de Capital Inicial;;
Fail if in-sample period produced less than;Falló si el período de la muestra (In Sample) produjo menos de;;
trades;trades;;
Optimization Options;Opciones de Optimización;;
Optimization Settings;Configuración de Optimización;;
Choose strategy to optimize;Elija la estrategia para optimizar;;
Optimization Type;Tipo de Optimización;;
Simple optimization;Optimización Simple;;
Walk-Forward Analysis;Análisis Walk-Forward;;
Simple optimization of strategy parameters;Optimización simple de los parámetros de la estrategia;;
Walk-Forward optimization of parameters;Optimización de los parámetros Walk-Forward;;
Multi-Walk-Forward Analysis;Análisis Multi-Walk-Forward;;
Your Optimization preferences have been saved.;Sus preferencias de Optimización han sido guardadas.;;
Save Optimization Parameters;Guardar Parámetros de Optimización;;
Are you sure you want to load Optimization preferences from your setting file?;żSeguro que quiere cargar las preferencias de optimización de su archivo de configuración?;;
Your Optimization preferences have been loaded.;Sus preferencias de optimización se han cargado.;;
Choose which parameters of the startegy will be optimized.;Elija qué parámetros de la estrategia se optimizarán.;;
Optimization Results Options;Opciones de resultados de optimización;;
Maximum strategies to store in results;Máximas estrategias para almacenar resultados;;
Number of tests;Número de pruebas;;
Optimization method;Método de Optimización;;
Genetic Optimization;Optimización Genética;;
Brute Force;Fuerza Bruta;;
Save param values;Guardar valores de parámetros;;
Load param values;Cargar valores de parámetro;;
Step;Paso;;
Maximum Strategies to Store in Databank;Máximas Estrategias para Almacenar en el Banco de Datos;;
Robustness Testing;Pruebas de Robustez;;
Define criteria for robustness tests that will be applied to every strategy generated.;Defina los criterios para las pruebas de robustez que se aplicarán a cada estrategia generada.;;
Robustness Testing Methods;Métodos de Prueba de Robustez;;
Monte Carlo Simulation Settings;Configuración Simulación de Monte Carlo;;
Number of simulations;Número de Simulaciones;;
Confidence level for reporting;Nivel de confianza para reportar;;
Use Robustness Testing Monte Carlo Analysis;Usar Prueba de Robustez Análisis de Monte Carlo;;
Randomize Trades Order;Aleatorizar Orden de Trades;;
Randomize Strategy Parameters;Aleatorizar los Parámetros de la Estrategia;;
Probability of change;Probabilidad de cambio;;
Max parameter change;Cambio de parámetro máximo;;
Randomize Starting Bar;Aleatorizar la Barra de Inicio;;
Max starting bar change;Cambio máximo de barra de inicio;;
Randomize History Data;Aleatorizar Datos del Historial;;
Max price change;Cambio de precio máximo;;
% of ATR;% de ATR;;
Randomly Skip Trades;Omitir Trades Aleatoriamente;;
Skip trade probability;Omitir probabilidad de trade;;
Setting;Configuración;;
Default text;Texto predeterminado;;
Value must be in range %d - %d!;ˇEl valor debe estar en el rango %d - %d!;;
Define the behavior of the strategy, if it should take only long, only short or both positions, etc.;Defina el comportamiento de la estrategia, si solo debe tomar posiciones en Largo, solo en Corto o ambas, etc.;;
The strategies in initial population are generated randomly using the blocks you select, with the defined probability.;Las estrategias en la población inicial se generan aleatoriamente utilizando los bloques que seleccione, con la probabilidad definida.;;
Stop Loss & Profit Target Options;Opciones de Stop Loss & Profit Target;;
SL is Required;SL es Requerido;;
PT is Required;PT es Requerido;;
SL/PT based on;SL/PT basado en;;
fixed pips;pips fijos;;
Limit Risk Reward Ratio (SL vs PT) to a range;Relación Límite Riesgo Recompensa (SL vs PT) a un rango;;
SL/PT in pips;SL/PT en pips;;
Minimum:;Mínimo:;;
Maximum:;Máximo:;;
Max Period for Indicators;Período Máximo para Indicadores;;
Max Period for Price Patterns;Período Máximo para Patrones de Precio;;
Min ATR Multiple;Múltiplo Mínimo ATR ;;
Max ATR Multiple;Múltiplo Máximo ATR;;
Long/ShortExit Rules symmetry;Simetría Reglas de Salida Largos/Cortos;;
Long/ShortEntry Rules symmetry;Simetría Reglas de Entrada Largos/Cortos;;
Dont use price range indicators (ATR, Bar Range etc.) in conditions;No utilizar indicadores de rango de precios (ATR, Bar Range, etc.) en condiciones;;
Checking this will restrict ATR to be used only for stop/limit prices;Al comprobar esto, se restringirá que el ATR se use solo para los precios stop/limit;;
Stop/Limit order fill type;Completar tipo de orden Stop/Limit;;
Default (Strict);Predeterminado (Estricto);;
Liberal;Liberal;;
There are no settings for Strategy Testing mode.;No hay configuraciones para el modo de Prueba de Estrategia.;;
Out of Sample %;Out of Sample %;;
Walk Forward Runs;Ejecuciones Walk Forward;;
In Sample days;Días In Sample;;
Out of Sample days;Días Out of Sample;;
Multi Walk-Forward Analysis;Análisis Multi Walk-Forward;;
Define specific days;Definir días específicos;;
"Out of Sample""+"" %";"Out of Sample""+"" %";;
Increment;Incremento;;
Single Walk-Forward Analysis;Análisis Single Walk-Forward;;
Define specific number of days;Definir el número específico de días;;
Ranking Options;Opciones de clasificación;;
Success Criteria;Criterios de éxito;;
List of trades;Lista de trades;;
Equity chart;Gráfico de Equidad;;
Trade analysis;Análisis de Trade;;
Overview;Panorama;;
Robustness analysis;Análisis de Robustez;;
Source code;Código fuente;;
Strategy settings;Configuraciones de Estrategia;;
Title;Título;;
Test strategies;Pruebas de Estrategia;;
Total number of tests (approx.);Número total de pruebas (aprox.);;
Running test number;Número de pruebas ejecutadas;;
Strategy to optimize;Estrategia a optimizar;;
Simple Optimization;Optimización Simple;;
Walk-Forward Optimization;Optimización Walk-Forward;;
Walk-Forward Matrix;Walk-Forward Matrix;;
Incorrect Strategy Parameters definition!;ˇDefinición incorrecta de los Parámetros de Estrategia!;;
Number of tests must be greater than 1.;El número de pruebas debe ser mayor que 1.;;
Redefine Strategy Parameters (Settings->Parameters->Strategy Parameters table) and try again.;Vuelva a definir los parámetros de la estrategia (Configuración-> Parámetros-> Tabla Parámetros de estrategia) y vuelva a intentarlo.;;
Walk-Forward Matrix error;Error Walk-Forward Matrix;;
There is a problem in Settings.\nIf you use 'Trade on Bar Open' testing precision you cannot use strategy that uses Enter at Stop/Limit order type.;Hay un problema en la configuración. \ NSi usa la precisión de prueba 'Trade sobre Apertura Barra', no puede usar la estrategia que utiliza el tipo Ingresar con el tipo de orden Stop/Limit.;;
Result tab 'Optimization results' and 'Walk-Forward results' will be deleted!;ˇSe eliminarán las pestańas de resultados 'Resultados de optimización' y 'Resultados de Walk-Forward'!;;
Strategies of both of them will be lost if they are not saved.;Ambas estrategias se perderán si no se guardan.;;
Generations;Generaciones;;
Elapsed Time;Tiempo Transcurrido;;
Population;Población;;
Memory Usage;Uso de Memoria;;
Heap Size;Tamańo de la Pila ;;
Time;Hora;;
Memory;Memoria;;
Request GC;Solicitar GC;;
Perform garbage collection (the JVM may ignore this request).;Realice la recolección de basura (la JVM puede ignorar esta solicitud).;;
Top Strategy;Estrategia Top;;
Top 5 Strategies Avg;Top 5 Estrategias Prom.;;
Global Mean;Estrategia Top;;
Population Mean;Población Media;;
Population Fitness;Aptitud de la Población;;
Last;Último;;
Epochs;Épocas;;
Fitness of Top Strategy;Aptitud de Estrategias Top;;
Avg Fitness of Top 5 Strategies;Prom Aptitud de las 5 Estrategias Top;;
Global Mean Fitness;Aptitud Media Global;;
Population Mean Fitness;Aptitud Media Población;;
An internal error occured.;Ha ocurrido un error interno.;;
"Missing \""ENTRY LONG\"" trade condition.";"Falta \ ""ENTRADA LARGO \"" condiciones de trade.";;
"\""EXIT LONG\"" trade condition can be specified only if \""ENTRY LONG\"" trade condition exists.";"La condición de trade ""SALIDA LARGO \"" se puede especificar solo si existe una condición comercial ""ENTRADA LARGO \"".";;
"Missing \""ENTRY SHORT\"" trade condition.";"Falta \ ""ENTRADA CORTO \"" condiciones de trade.";;
"\""EXIT SHORT\"" trade condition can be specified only if \""ENTRY SHORT\"" trade condition exists.";"La condición de trade ""SALIDA CORTO \"" se puede especificar solo si existe una condición comercial ""ENTRADA CORTO \"".";;
"Invalid conditional expression on tab \""%s\"". \n Missing \""THEN\"" part.";"Expresión condicional inválida en la pestańa \ ""%s \"". \ n Falta la parte \ ""THEN \"".";;
"Incorrect condition on tab \""%s\"".";"Condición incorrecta en la pestańa \""%s\"".";;
There is a non-ATR indicator used in Stop loss/Profit Target/Trailing Stop/ Move SL to BE, which is a mistake.;Hay un indicador no ATR utilizado en Stop loss/Profit Target/Trailing Stop/ Mover SL a BE, que es un error.;;
Do you want to correct the strategy?;żQuieres corregir la estrategia?;;
Start Strategy Editor failed.;Iniciar Editor de Estrategia falló;;
Strategy Editor error;Error del Editor de Estrategia;;
Error: Load custom indicators from StrategyQuant failed!;Error: ˇFallo al cargar indicadores personalizados de StrategyQuant!;;
Trade Conditions;Condiciones de Trade;;
Strategy Editor;Editor de Estrategia;;
Edit your strategies using this editor.;Edite sus estrategias usando este editor.;;
Strategy Editor dialog;Diálogo del Editor de estrategia;;
Test validity;Validez de la prueba;;
Save changes;Guardar cambios;;
Strategy is valid;La estrategia es válida;;
Info;Información  ;;
The strategy has been successfully saved to Databank.;La estrategia se ha guardado con éxito en el Banco de Datos.;;
Strategy Editor Info;Información del editor de estrategia;;
Save Strategy failed!;Fallo al guardar estrategia;;
Please see the log file for more details.;Por favor, vea el archivo de registro para más detalles.;;
The Strategy Editor configuration file is invalid. Please contact to our support team.;El archivo de configuración del Editor de estrategia no es válido. Por favor, póngase en contacto con nuestro equipo de soporte.;;
Action is not selected.;La acción no está seleccionada.;;
Invalid condition!;ˇLa condición es inválida!;;
Hour must be an integer in the range 0-24.;La hora debe ser un número entero en el rango 0-24.;;
Strategy Editor Error;Error del editor de estrategia;;
Minute must be an integer in the range 0-60.;El minuto debe ser un número entero en el rango 0-60.;;
Left & Right parameter (%s-%s) must have the same type.;El parámetro izquierdo y derecho (%s-%s) debe tener el mismo tipo.;;
Invalid conditional expression;Expresión condicional inválida;;
The condition consists of three parts (Left/ Right parameter & Operator).;La condición consta de tres partes (parámetro izquierda/derecha y operador).;;
You need to provide all the required parameters.;Debe proporcionar todos los parámetros requeridos.;;
Move Stop Loss to Break Even dialog;Diálogo Mover Stop Loss a Break Even;;
Stop Loss dialog;Diálogo Stop Loss;;
Profit Target dialog;Diálogo Profit Target;;
Profit Trailing dialog;Diálogo Profit Trailing;;
Order Price dialog;Diálogo Precio Orden;;
Stop Trailing dialog;Diálogo Stop Trailing;;
Operation Parameter dialog;Diálogo Parámetros de Operación;;
Price dialog;Diálogo Precio;;
Price is not selected.;El precio no está seleccionado.;;
Price Range is not selected.;El rango de precios no está seleccionado.;;
Price value is not valid.;El valor del precio no es válido.;;
Coefficient value is not valid.;El valor del coeficiente no es válido.;;
Price Range value is not valid.;El valor del rango de precios no es válido.;;
Price Range dialog;Diálogo Rango de Precio;;
Order Price;Precio Orden;;
Stop Trailing;Stop Trailing;;
Operation Parameter is not selected.;El parámetro de operación no está seleccionado.;;
The value must be a floating point number greater than 0.;El valor debe ser un número de coma flotante mayor que 0.;;
Move Stop Loss to Break Even is;Mover Stop Loss a Break Even es;;
Stop Loss is;Stop Loss es;;
Profit Target is;Profit Target es;;
Profit Trailing is;Profit Trailing es;;
based;basado;;
Property value is not valid.;El valor de la propiedad no es válido.;;
Quick add;Agregar rápido;;
Add new condition;Agregar nueva condición;;
Do you really want to remove the selected condition?;żRealmente quiere eliminar la condición seleccionada?;;
Confirm deleting condition;Confirmar la eliminación de la condición;;
Please select a Condition.;Por favor seleccione una Condición.;;
Delete Condition;Borrar condición;;
Edit condition;Editar condición;;
IF;IF;;
Input allow only '%c' characters!;ˇLa entrada solo permite caracteres '%c'!;;
You can add only one Action.;Puede agregar solo una Acción.;;
Add Action;Agregar Acción;;
Add new action;Agregar nueva acción;;
Do you really want to remove the selected action?;żRealmente quiere eliminar la acción seleccionada?;;
Confirm deleting action;Confirmar la eliminación de la acción;;
Please select a Action.;Por favor seleccione una Acción;;
Delete Action;Borrar Acción;;
Edit action;Editar Acción;;
THEN;THEN;;
Entry LONG;Entrar LARGO;;
Entry SHORT;Entrar CORTO;;
Exit LONG;Salir LARGO;;
Exit SHORT;Salir CORTO;;
Trades by hour;Trades por hora;;
Hour;Hora;;
Trades by weekday;Operaciones por día de semana;;
Weekday;Día de semana;;
Trades by day;Trades por día;;
Day;Día;;
Trades by month;Trades por mes;;
Month;Mes;;
Trades by year;Trades por ańo;;
Year;Ańo;;
P/L by hour;P/L por hora;;
P/L;P/L;;
P/L by weekday;P/L por día de semana;;
P/L by day;P/L por día   ;;
P/L by month;P/L por mes;;
P/L by year;P/L por ańo;;
Long vs Short trades;Largo vs Corto trades;;
Long vs Short P/L;Largo vs Corto P/L;;
Order type;Tipo de orden ;;
Wins/Losses by hour;Ganadoras/Perdedoras por hora;;
Wins/Losses;Ganadoras/Perdedoras   ;;
Wins/Losses by day;Ganadoras/Perdedoras por día;;
Wins/Losses by weekday;Ganadoras/Perdedoras por dia de semana;;
Wins/Losses by month;Ganadoras/Perdedoras por mes;;
Wins/Losses Profit by hour;Ganadoras/Perdedoras Beneficio por hora ;;
Wins/Losses Profit;Ganadoras/Perdedoras Beneficio;;
Wins/Losses Profit by day;Ganadoras/Perdedoras Beneficio por día;;
Wins/Losses Profit by weekday;Ganadoras/Perdedoras Beneficio por día de semana;;
Wins/Losses Profit by month;Ganadoras/Perdedoras Beneficio por mes;;
Display results in;Mostrar resultados en;;
Money;Dinero;;
Pips;Pips;;
Show stagnation on chart;Mostrar estancamiento en el gráfico;;
X Axis (for portfolio it will be always time);Eje X (para portfolio siempre será el tiempo);;
Column 1;Columna 1;;
Column 2;Columna 2;;
Column 3;Columna 3;;
Trade Analysis;Análisis Trade;;
Trade period by;Trade período por;;
Open Time;Hora Apertura;;
Close Time;Hora Cierre;;
Cancel;Cancelar;;
Task Info;Info Tarea;;
Trade on Bar Open (fastest);Trade sobre Apertura Barra  (más rápido);;
Selected Timeframe only (fastest);Seleccione solo Marco Temporal (más rápido);;
1 Minute data (slow);Datos de 1 minuto (lento);;
Tick simulation (slowest);Simulación Tick (más lento);;
Real Tick (slowest);Tick Real(más lento);;
Double-click on result in results table to see the details of the strategy.;Haga doble clic en el resultado en la tabla de resultados para ver los detalles de la estrategia.;;
PROFIT IN PIPS;BENEFICIO IN PIPS;;
PROFIT IN MONEY;BENEFICIO EN DINERO;;
MONTHLY PERFORMANCE;RENDIMIENTO MENSUAL;;
Direction;Dirección;;
Both sides;Ambos lados;;
Long;Largo;;
Short;Corto;;
All;Todas;;
Out of Sample;Fuera de Muestra;;
TOTAL PROFIT;BENEFICIO TOTAL;;
YEARLY AVG PROFIT;BENEFICIO ANUAL PROM;;
# OF TRADES;# DE TRADES;;
DRAWDOWN;DRAWDOWN;;
SHARPE RATIO;SHARPE RATIO;;
% DRAWDOWN;% DRAWDOWN;;
PROFIT FACTOR;FACTOR BENEFICIO;;
DAILY AVG PROFIT;BENEFICIO DIARIO PROM;;
RETURN / DD RATIO;RELACIÓN RETORNO / DD ;;
MONTHLY AVG PROFIT;BENEFICIO MENSUAL PROMEDIO;;
WINNING PERCENTAGE;PORCENTAJE GANADORAS;;
AVERAGE TRADE;TRADE PROMEDIO;;
STATS;ESTADISTICAS;;
Wins / Losses Ratio;Relación Ganadoras / Perdedoras;;
Payout Ratio (Avg Win/Loss);Relación de Pago (Prom Gan/Perd);;
Average # of Bars in Trade;Promedio # de Barras en Trade;;
Deviation;Desviación;;
Stagnation in %;Estancamiento en %;;
Strategy;Estrategia;;
Average Win;Promedio Ganadas;;
Average Loss;Promedio Perdidas;;
Avg Consec Wins;Prom Ganadoras Consec;;
Avg Consec Loss;Prom Pérdidas Consec;;
Avg # of Bars in Wins;Prom # de Barras en Ganadoras;;
Avg # of Bars in Losses;Prom # de Barras en Pérdidas;;
MONTHLY PERFORMANCE ($);RENDIMIENTO MENSUAL (U$D);;
Jan;Ene;;
Feb;Feb;;
Mar;Mar;;
Apr;Abr;;
May;May;;
Jun;Jun;;
Jul;Jul;;
Aug;Ago;;
Sep;Sep;;
Oct;Oct;;
Nov;Nov;;
Dec;Dic;;
YTD;ÚLTIMO AŃO;;
ANNUAL % / Max DD %;ANUAL % / Max DD %;;
R EXPECTANCY;R EXPECTATIVA;;
R EXPECTANCY SCORE;R EXPECTATIVA PUNTAJE;;
STRATEGY QUALITY NUMBER;STRATEGY QUALITY NUMBER;;
YEARLY AVG % RETURN;RETORNO ANUAL PROM  %;;
SQN SCORE;SQN PUNTUACIÓN;;
None;Ninguna;;
All time;Todo el tiempo;;
Stagnation Marker;Marcador de Estancamiento;;
X Axis;Eje X  ;;
No data for export.;Sin datos para exportar.;;
Export error;Error al exportar   ;;
Export Data to CSV file failed!;ˇExportar Datos a archivo CSV falló!;;
Analysis for;Análisis por;;
Analysis for all years;Análisis para todos los ańos;;
Analysis for %d;Análisis por %d;;
Open time;Hora Apertura;;
Close time;Hora Cierre;;
Order;Orden;;
Open price;Precio Apertura;;
Size;Tamańo de la Pila ;;
Close price;Precio Cierre;;
Profit/Loss;Beneficio/Pérdida;;
MAE;MAE;;
MFE;MFE;;
Time in trade;Tiempo en el trade;;
Strategy name;Nombre Estrategia;;
Profit/Loss in pips;Beneficio/Pérdida en pips;;
You have unsaved changes in your view.;Tiene cambios no guardados en su vista.;;
Are you sure you want to quit without saving?;żEstá seguro de que quieres salir sin guardar?;;
Do you really want to remove the selected view?;żRealmente quiere eliminar la vista seleccionada?;;
Save view failed!\nPredefined view.;ˇGuardar la vista falló! \ NVista predefinida.;;
Save view failed!\nThe view name cannot contain any special characters.;ˇGuardar la vista falló! \ El nombre de la vista no puede contener ningún carácter especial.;;
Save view failed!\nAll view name(s) must be unique.;ˇGuardar la vista falló! \ NTodos los nombres de vista deben ser únicos.;;
You can select ONLY one column in 'Columns in view' table!;ˇPuede seleccionar SOLO una columna en la tabla 'Columnas a la vista'!;;
Column Reorder Error;Column Reorder Error;;
Predefined column!;ˇColumna predefinida!;;
Edit selected view;Editar vista seleccionada;;
View name;Nombre Vista;;
All available columns;Todas las columnas disponibles;;
Columns in view;Vista en columnas;;
Move up;Mover arriba;;
Move down;Mover abajo;;
Clone;Clon;;
Unknown date format for '%s'!;ˇFormato de fecha desconocida para '%s'!;;
Some source code(s) cannot be saved.;Algunos códigos fuente no se pueden guardar.;;
List of unsaved strategies ;Lista de estrategias sin guardar;;
Save source code(s) error;Guardar error(es) código fuente ;;
Save source code(s);Guardar código(s) fuente;;
Some strategy(s) cannot be saved.;Algunas estrategias no pueden ser guardadas.;;
Save strategies error;Error al guardar estrategias;;
Specified folder '%s' doesn't exist!;ˇLa carpeta especificada '%s' no existe!;;
Maximum allowed total trades. It must be non-zero, the maximum value is 100.000.;Máximos intercambios totales permitidos. Debe ser distinto de cero, el valor máximo es 100.000.;;
Help (PDF);Ayuda (PDF);;
MT4 EA Guide (PDF);MT4 EA Guía (PDF);;
Walk-Forward results for <b>Out of sample %d%% and Runs %d</b>;Resultados de Walk-Forward para <b> Fuera de muestra %d%% y Ejecuciones %d </ b>;;
Random generation of strategies based only<br>on Open, High, low, Close data;Generación aleatoria de estrategias basadas solo en datos de Apertura, Máximo, Mínimo y Cierre;;
Genetic evolution of strategies based on<br>EMA and SMA crossings with various periods;La evolución genética de las estrategias están basadas<br> en los cruces EMA y SMA con diversos períodos;;
Random generation of strategies based on<br>time and range breakouts;Generación aleatoria de estrategias basadas en<br> el tiempo y la ruptura de rangos;;
Genetic evolution of strategies based on<br>momentum indicators like CCI and RSI;La evolución genética de las estrategias están basadas<br>en indicadores de momento como CCI y RSI;;
You can click on one of the four examples below to load settings that will generate the wanted strategies.<br/>This is just a small sample of what the program can do.;Puede hacer clic en uno de los cuatro ejemplos a continuación para cargar configuraciones que generarán las estrategias deseadas. <br/> Esto es solo una pequeńa muestra de lo que el programa puede hacer.;;
Unknown source code generator name! Generator name: %s;ˇNombre del generador de código fuente desconocido! Nombre del generador: %s;;
Save source code  error;Guardar el error del código fuente;;
Save source code error;Guardar el error del código fuente;;
Unable to save Source code for Portfolio!;ˇNo se puede guardar el código fuente para el Portfolio!;;
Strategy_X.Y.str;Estrategia_X.Y.str;;
Saving source code(s);Guardar código(s) fuente;;
Error!!! Unable to save source code(s)!;Error!!! ˇNo se pueden guardar los códigos fuente!;;
Change will take effect when you restart the application.</span>;El cambio tendrá efecto cuando reinicie la aplicación. </span>;;
<strong>Singe threaded</strong> - program will run the backtests sequentially, one task after another. This is slower, but consumes less memory.;<strong> Singe threaded </ strong>: el programa ejecutará los backtests secuencialmente, una tarea tras otra. Esto es más lento, pero consume menos memoria.;;
<strong>Multi threaded</strong> - program runs multiple generations in parallel, each on its own processor core. It is faster, but it also consumes more memory and of course more processor power.;<strong> Multi threaded </strong>: el programa ejecuta varias generaciones en paralelo, cada una en su propio núcleo de procesador. Es más rápido, pero también consume más memoria y, por supuesto, más potencia del procesador.;;
If you check this option, the list of trades will be stored only in a temporary file that is created for every strategy.<br>This greatly saves computer memory and you can run evolution on much larger populations.<br>The disadvantage is that when you'd want to see the strategy equity chart or list of trades, it has to be loaded from the temporary file, which will be slower than from memory.;Si marca esta opción, la lista de intercambios se almacenará solo en un archivo temporal que se crea para cada estrategia. <br> Esto ahorra mucho de la memoria de la computadora y puede ejecutar la evolución en poblaciones mucho más grandes. <br> La desventaja es que cuando desee ver el gráfico de equidad estratégica o la lista de trades, debe cargarse desde el archivo temporal, que será más lento que desde la memoria.;;
Usually it is not necessary to keep track on expired and replaced orders, you should enable this option only if you need to check the list of complete trades.;Por lo general, no es necesario realizar un seguimiento de las órdenes expiradas y reemplazadas, debe habilitar esta opción solo si necesita verificar la lista completa de trades.;;
<p>If checked, long and short rules will share the same parameter names.<br>If you uncheck it, you'll be able to use different parameters for each direction.</p>;<p> Si está marcado, las reglas de Largos y Cortos compartirán los mismos nombres de parámetros. <br> Si lo desmarca, podrá usar diferentes parámetros para cada dirección.</ p>;;
<p>If checked, the strategy will contain parameters allowing you to control options like trading time ranges, check signals on bar open.</p>;<p> Si está marcada, la estrategia contendrá parámetros que le permitirán controlar opciones como operar con rangos de tiempo, verificar las seńales en la apertura de barra. </ p>;;
Check parts of the strategy (entry, order type, exit) that should be regenerated.<br/>For every part you can select if the part should be completely replaced (<strong>replace</strong>) or if new condition should be added to the existing part (<strong>add</strong>).;Compruebe las partes de la estrategia (entrada, tipo de orden, salida) que deben regenerarse. <br/> Por cada parte, puede seleccionar si la pieza debe reemplazarse por completo.(<strong>replace</strong>) or if new condition should be added to the existing part (<strong>add</strong>).;;
What;Qué;;
Strategy Selection Criteria - Determine Best Strategies by;Strategy Selection Criteria - Determine Best Strategies by     Criterios de Selección de Estrategia: Determinar las Mejores Estrategias por;;
Net Profit (Return);Beneficio Neto (Retorno);;
Return / Drawdown ratio;Relación Retorno / Drawdown;;
R Expectancy (Van Tharp);R Expectativa (Van Tharp);;
R Expectancy Score (expectancy * opportunity, Van Tharp);R Expectativa Puntuación (expectativa * oportunidad, Van Tharp);;
Annual Return % / Max DD %;Retorno Anual % / Max DD %;;
Weighted Fitness;Peso Aptitud;;
System Quality Number (Van Tharp);System Quality Number (Van Tharp);;
System Quality Number score (Van Tharp + MF);System Quality Number puntuación (Van Tharp + MF);;
If you check this option, the list of trades will be stored only in a temporary file that is created for every strategy.<br>This greatly saves computer memory and you can run evolution on much largrer populations.<br>The disadvantage is that when you'd want to see the strategy equity chart or list of trades, it has to be loaded from the temporary file, which will be slower than from memory.;Si marca esta opción, la lista de trades se almacenará solo en un archivo temporal que se crea para cada estrategia. <br> Esto ahorra mucho de la memoria de la computadora y puede ejecutar la evolución en poblaciones mucho más grandes. <br> La desventaja es que cuando desee ver el gráfico estratégico de equidad o la lista de trades, debe cargarse desde el archivo temporal, que será más lento que desde la memoria.;;
<b>No money management</b><br/>Strategy will trade with fixed number of lots.;<b>Sin gestión de dinero</ b><br/>La estrategia se negociará con una cantidad fija de lotes.;;
<b>Risk fixed amount of money</b><br/>Strategy will risk a given amount of money for every trade.<br/><br/>This is a basic money management without compounding. It can be used to test real performance of strategies where Stop loss is based on volatility (ATR).;<b>Riesgo por cantidad fija de dinero</b><br/>La estrategia pondrá en riesgo una determinada cantidad de dinero para cada transacción.<br/><br/>Esta es una gestión de dinero básica sin capitalización. Se puede usar para evaluar el rendimiento real de estrategias en las que el Stop Loss se basa en la volatilidad (ATR).;;
<b>Risk fixed percentage of account size</b><br/>Strategy will risk a given % of equity for every trade.<br/><br/>This is a simple but very effective money management that will allow the strategy to increase the number of lots as your account grows.<br/><br/>It is recommended to risk around 2-5% of the account per trade.;<b>Porcentaje fijo de riesgo del tamańo de la cuenta</ b><br/>La estrategia pondrá en riesgo un % de capital dado para cada operación.<br/><br/>Esta es una gestión de dinero simple pero muy efectiva que permitirá a la estrategia aumentar el número de lotes a medida que crece su cuenta.<br/><br/>Se recomienda arriesgar alrededor del 1-2% de la cuenta por operación.;;
Matrix of Multiple Walk-Forward optimizations;Múltiples optimizaciones de Matrix Walk-Forward;;
You only have to load some strategies into the Databank in the Results screen,<br/>choose symbol, timeframe and period for backtest and the strategies<br/> will be re-tested using the chosen data.;Solo tiene que cargar algunas estrategias en el Banco de Datos en la pantalla de resultados,<br/>elegir el símbolo, el marco de tiempo y el período para el backtest y las estrategias<br/>se volverán a probar utilizando los datos elegidos.;;
Application Update;Actualización de la Aplicación;;
File info.txt not found!;ˇArchivo info.txt no encontrado!;;
Copying files:;Copiando archivos:;;
Updating;Actualizando;;
